n_neighbors,n_components,min_dist,metric,min_cluster_size,min_samples,hdbscan_metric,cluster_selection_method,prediction_data,n_topics,silhouette,diversity,coherence_cv,silhouette_norm,diversity_norm,coherence_cv_norm,score_sdc,score_sc
50,3,0.0,cosine,75,20,euclidean,eom,True,140,0.0977,0.6243,0.6592,0.5861042183622829,0.53300267073636,0.5940016662038323,0.5710361851008251,0.5900529422830576
50,3,0.0,cosine,100,5,euclidean,eom,True,129,0.0953,0.6264,0.6644,0.5741935483870967,0.5410148798168636,0.6084420994168287,0.5745501758735964,0.5913178239019627
50,3,0.0,cosine,100,10,euclidean,eom,True,125,0.0957,0.6416,0.6551,0.5761786600496277,0.5990080122090803,0.5826159400166621,0.58593420409179,0.5793973000331449
50,3,0.0,cosine,100,20,euclidean,eom,True,119,0.1029,0.6252,0.6786,0.6119106699751861,0.5364364746280045,0.6478755901138572,0.5987409115723493,0.6298931300445216
50,3,0.0,cosine,150,5,euclidean,eom,True,46,-0.0179,0.4891,0.7731,0.012406947890818868,0.017169019458222065,0.9103026936961955,0.3132928870150788,0.4613548207935072
50,3,0.0,cosine,150,10,euclidean,eom,True,90,0.1082,0.6578,0.7026,0.638213399503722,0.6608164822586801,0.7145237434046099,0.6711845417223374,0.676368571454166
50,3,0.0,cosine,150,20,euclidean,eom,True,87,0.1022,0.6483,0.713,0.6084367245657568,0.6245707745135444,0.7434046098306025,0.6588040363033012,0.6759206671981797
50,3,0.0,cosine,200,5,euclidean,eom,True,40,-0.0169,0.515,0.7911,0.017369727047146417,0.11598626478443354,0.96028880866426,0.36454826683194663,0.48882926785570324
50,3,0.0,cosine,200,10,euclidean,eom,True,75,0.1096,0.668,0.7176,0.6451612903225806,0.6997329263639833,0.7561788392113302,0.700357685299298,0.7006700647669555
50,3,0.0,cosine,200,20,euclidean,eom,True,67,0.1089,0.6612,0.7383,0.6416873449131513,0.673788630293781,0.8136628714246041,0.7097129488771788,0.7276751081688777
50,5,0.0,cosine,10,5,euclidean,eom,True,717,0.0998,0.7153,0.5074,0.5965260545905707,0.880198397558184,0.17245209663982222,0.549725516262859,0.38448907561519646
50,5,0.0,cosine,10,10,euclidean,eom,True,544,0.114,0.6754,0.5407,0.6669975186104219,0.727966425028615,0.2649264093307414,0.5532967843232593,0.46596196397058165
50,5,0.0,cosine,10,20,euclidean,eom,True,327,0.1311,0.652,0.5837,0.7518610421836227,0.6386875238458604,0.3843376839766732,0.5916287500020522,0.568099363080148
50,5,0.0,cosine,20,5,euclidean,eom,True,407,0.1228,0.6491,0.565,0.7106699751861042,0.6276230446394506,0.3324076645376283,0.556900228121061,0.5215388198618662
50,5,0.0,cosine,20,10,euclidean,eom,True,344,0.1276,0.6326,0.5825,0.7344913151364764,0.5646699732926366,0.3810052763121356,0.5600555215804162,0.557748295724306
50,5,0.0,cosine,20,20,euclidean,eom,True,286,0.1218,0.6252,0.6061,0.7057071960297766,0.5364364746280045,0.44654262704804215,0.5628954325686077,0.5761249115389093
50,5,0.0,cosine,30,5,euclidean,eom,True,292,0.1206,0.6318,0.6057,0.6997518610421837,0.5616177031667303,0.4454318244931964,0.5689337962340368,0.57259184276769
50,5,0.0,cosine,30,10,euclidean,eom,True,270,0.1233,0.6178,0.6168,0.7131513647642679,0.5082029759633728,0.47625659539016946,0.56587031203927,0.5947039800772187
50,5,0.0,cosine,30,20,euclidean,eom,True,237,0.1232,0.6181,0.6277,0.7126550868486352,0.5093475772605874,0.5065259650097197,0.576176209706314,0.6095905259291774
50,5,0.0,cosine,50,5,euclidean,eom,True,188,0.1144,0.6303,0.6352,0.6689826302729528,0.555894696680656,0.5273535129130796,0.5840769466222295,0.5981680715930162
50,5,0.0,cosine,50,10,euclidean,eom,True,176,0.1139,0.6244,0.6459,0.666501240694789,0.5333842045020982,0.557067481255207,0.5856509754840314,0.611784360974998
50,5,0.0,cosine,50,20,euclidean,eom,True,161,0.1211,0.6143,0.6545,0.7022332506203475,0.4948492941625332,0.5809497361843932,0.5926774269890912,0.6415914934023703
50,5,0.0,cosine,75,5,euclidean,eom,True,143,0.0994,0.6231,0.6649,0.5945409429280397,0.5284242655475009,0.6098306026103861,0.5775986036953089,0.6021857727692129
50,5,0.0,cosine,75,10,euclidean,eom,True,130,0.1395,0.6423,0.6504,0.7935483870967742,0.6016787485692483,0.569564009997223,0.6549303818877485,0.6815561985469987
50,5,0.0,cosine,75,20,euclidean,eom,True,122,0.1222,0.6426,0.6633,0.7076923076923076,0.6028233498664629,0.6053873923910025,0.6386343499832577,0.656539850041655
50,5,0.0,cosine,100,5,euclidean,eom,True,118,0.1198,0.6407,0.671,0.6957816377171215,0.5955742083174362,0.6267703415717858,0.6393753958687812,0.6612759896444537
50,5,0.0,cosine,100,10,euclidean,eom,True,108,0.1325,0.6611,0.6536,0.7588089330024814,0.6734070965280428,0.5784504304359899,0.6702221533221714,0.6686296817192356
50,5,0.0,cosine,100,20,euclidean,eom,True,103,0.1482,0.6544,0.6676,0.8367245657568237,0.6478443342235787,0.6173285198555956,0.7006324732786661,0.7270265428062097
50,5,0.0,cosine,150,5,euclidean,eom,True,86,0.1323,0.6581,0.6978,0.7578163771712159,0.6619610835558947,0.7011941127464593,0.7069905244911899,0.7295052449588375
50,5,0.0,cosine,150,10,euclidean,eom,True,80,0.1491,0.6713,0.6904,0.8411910669975187,0.712323540633346,0.6806442654818107,0.7447196243708918,0.7609176662396646
50,5,0.0,cosine,150,20,euclidean,eom,True,82,0.142,0.6622,0.7012,0.805955334987593,0.6776039679511636,0.7106359344626494,0.7313984124671352,0.7582956347251212
50,5,0.0,cosine,200,5,euclidean,eom,True,72,0.1808,0.6792,0.7183,0.9985111662531017,0.7424647081266692,0.7581227436823106,0.8330328726873605,0.8783169549677061
50,5,0.0,cosine,200,10,euclidean,eom,True,70,0.1766,0.6643,0.7037,0.9776674937965261,0.6856161770316672,0.717578450430436,0.7936207070862098,0.847622972113481
50,5,0.0,cosine,200,20,euclidean,eom,True,38,0.0189,0.5026,0.77,0.19503722084367245,0.06867607783288847,0.90169397389614,0.388469090857567,0.5483655973699062
50,10,0.0,cosine,10,5,euclidean,eom,True,724,0.1206,0.7175,0.5086,0.6997518610421837,0.8885921404044258,0.1757845043043601,0.5880428352503232,0.4377681826732719
50,10,0.0,cosine,10,10,euclidean,eom,True,551,0.1378,0.6875,0.5358,0.7851116625310174,0.7741320106829453,0.2513190780338797,0.6035209170826141,0.5182153702824486
50,10,0.0,cosine,10,20,euclidean,eom,True,340,0.1374,0.6535,0.5708,0.7831265508684863,0.6444105303319342,0.3485143015828936,0.592017127594438,0.56582042622569
50,10,0.0,cosine,20,5,euclidean,eom,True,423,0.1403,0.6551,0.5665,0.7975186104218362,0.6505150705837467,0.3365731741183005,0.5948689517079612,0.5670458922700684
50,10,0.0,cosine,20,10,euclidean,eom,True,358,0.1408,0.648,0.57,0.8,0.6234261732163296,0.3462926964732018,0.5899062898965105,0.5731463482366009
50,10,0.0,cosine,20,20,euclidean,eom,True,302,0.1467,0.6268,0.6005,0.8292803970223325,0.542541014879817,0.4309913912802001,0.6009376010607832,0.6301358941512663
50,10,0.0,cosine,30,5,euclidean,eom,True,301,0.1457,0.6405,0.6002,0.8243176178660049,0.5948111407859593,0.43015828936406547,0.6164290160053432,0.6272379536150352
50,10,0.0,cosine,30,10,euclidean,eom,True,264,0.1386,0.6212,0.6172,0.7890818858560794,0.5211751239984738,0.4773673979450152,0.5958748025998561,0.6332246419005473
50,10,0.0,cosine,30,20,euclidean,eom,True,236,0.1297,0.6047,0.6326,0.7449131513647643,0.4582220526516597,0.5201332963065817,0.5744228334410019,0.632523223835673
50,10,0.0,cosine,50,5,euclidean,eom,True,200,0.1371,0.6345,0.6362,0.781637717121588,0.5719191148416632,0.5301305193001944,0.627895783754482,0.6558841182108912
50,10,0.0,cosine,50,10,euclidean,eom,True,193,0.141,0.6238,0.6453,0.8009925558312654,0.5310950019076689,0.5554012774229381,0.6291629450539574,0.6781969166271018
50,10,0.0,cosine,50,20,euclidean,eom,True,166,0.1207,0.6054,0.6546,0.7002481389578163,0.46089278901182773,0.5812274368231046,0.5807894549309163,0.6407377878904605
50,10,0.0,cosine,75,5,euclidean,eom,True,134,0.1249,0.6299,0.6619,0.7210918114143919,0.5543685616177032,0.6014995834490421,0.6256533188270458,0.661295697431717
50,10,0.0,cosine,75,10,euclidean,eom,True,136,0.1218,0.6272,0.6543,0.7057071960297766,0.5440671499427698,0.5803943349069703,0.610056226959839,0.6430507654683735
50,10,0.0,cosine,75,20,euclidean,eom,True,130,0.1324,0.6238,0.6702,0.7583126550868485,0.5310950019076689,0.624548736462094,0.6379854644855372,0.6914306957744712
50,10,0.0,cosine,100,5,euclidean,eom,True,112,0.1272,0.6536,0.666,0.7325062034739455,0.6447920640976724,0.6128853096362122,0.6633945257359434,0.6726957565550788
50,10,0.0,cosine,100,10,euclidean,eom,True,106,0.1122,0.6434,0.6674,0.6580645161290322,0.6058756199923692,0.6167731185781727,0.6269044182331913,0.6374188173536024
50,10,0.0,cosine,100,20,euclidean,eom,True,110,0.1244,0.6391,0.6749,0.7186104218362281,0.5894696680656237,0.6376006664815331,0.648560252127795,0.6781055441588806
50,10,0.0,cosine,150,5,euclidean,eom,True,83,0.1549,0.6795,0.6852,0.8699751861042183,0.7436093094238839,0.6662038322688143,0.7599294425989722,0.7680895091865163
50,10,0.0,cosine,150,10,euclidean,eom,True,78,0.1424,0.6718,0.6884,0.807940446650124,0.7142312094620371,0.6750902527075813,0.7324206362732474,0.7415153496788527
50,10,0.0,cosine,150,20,euclidean,eom,True,79,0.137,0.6595,0.7114,0.7811414392059554,0.6673025562762303,0.7389613996112192,0.7291351316978018,0.7600514194085872
50,10,0.0,cosine,200,5,euclidean,eom,True,66,0.1806,0.6864,0.7088,0.9975186104218362,0.7699351392598245,0.7317411830047209,0.8330649775621272,0.8646298967132786
50,10,0.0,cosine,200,10,euclidean,eom,True,65,0.1688,0.6815,0.7175,0.9389578163771712,0.7512399847386493,0.7559011385726188,0.8153663132294797,0.8474294774748949
50,10,0.0,cosine,200,20,euclidean,eom,True,62,0.1809,0.6726,0.7315,0.9990074441687344,0.7172834795879434,0.7947792279922244,0.8370233839163007,0.8968933360804794
100,3,0.0,cosine,10,5,euclidean,eom,True,689,0.0897,0.7467,0.459,0.5464019851116625,1.0,0.03804498750347138,0.5281489908717113,0.29222348630756695
100,3,0.0,cosine,10,10,euclidean,eom,True,483,0.1128,0.689,0.5246,0.6610421836228286,0.7798550171690192,0.22021660649819488,0.5537046024300142,0.44062939506051174
100,3,0.0,cosine,10,20,euclidean,eom,True,305,0.0904,0.6449,0.5786,0.5498759305210917,0.6115986264784434,0.37017495140238826,0.5105498361339744,0.46002544096174003
100,3,0.0,cosine,20,5,euclidean,eom,True,388,0.0868,0.6593,0.5431,0.5320099255583126,0.6665394887447539,0.27159122465981683,0.49004687965429444,0.40180057510906475
100,3,0.0,cosine,20,10,euclidean,eom,True,302,0.0932,0.6338,0.5845,0.563771712158809,0.5692483784814957,0.386559289086365,0.5065264599088899,0.475165500622587
100,3,0.0,cosine,20,20,euclidean,eom,True,256,0.0977,0.6016,0.6185,0.5861042183622829,0.44639450591377344,0.4809775062482645,0.5044920768414403,0.5335408623052738
100,3,0.0,cosine,30,5,euclidean,eom,True,282,0.0913,0.6326,0.5856,0.5543424317617867,0.5646699732926366,0.3896139961121911,0.5028754670555381,0.4719782139369889
100,3,0.0,cosine,30,10,euclidean,eom,True,230,0.0951,0.6117,0.6167,0.5732009925558312,0.4849294162533385,0.47597889475145805,0.5113697678535426,0.5245899436536446
100,3,0.0,cosine,30,20,euclidean,eom,True,215,0.1032,0.6056,0.6283,0.6133995037220843,0.4616558565433042,0.5081921688419883,0.5277491763691255,0.5607958362820362
100,3,0.0,cosine,50,5,euclidean,eom,True,194,0.0884,0.6077,0.6297,0.5399503722084368,0.46966806562380775,0.512079977783949,0.5072328052053979,0.5260151749961929
100,3,0.0,cosine,50,10,euclidean,eom,True,160,0.0931,0.6206,0.6494,0.5632754342431762,0.5188859214040444,0.5667870036101083,0.5496494530857764,0.5650312189266422
100,3,0.0,cosine,50,20,euclidean,eom,True,159,0.1054,0.6226,0.6469,0.6243176178660049,0.5265165967188098,0.5598444876423216,0.5702262340757122,0.5920810527541633
100,3,0.0,cosine,75,5,euclidean,eom,True,141,0.1004,0.6085,0.6672,0.5995037220843672,0.472720335749714,0.6162177173007498,0.5628139250449437,0.6078607196925585
100,3,0.0,cosine,75,10,euclidean,eom,True,124,0.0967,0.5927,0.6836,0.5811414392059553,0.4124380007630676,0.6617606220494306,0.5517800206728178,0.621451030627693
100,3,0.0,cosine,75,20,euclidean,eom,True,126,0.1041,0.5921,0.6688,0.6178660049627791,0.41014879816863775,0.6206609275201331,0.54955857688385,0.6192634662414561
100,3,0.0,cosine,100,5,euclidean,eom,True,114,0.1093,0.6175,0.697,0.6436724565756823,0.5070583746661581,0.6989725076367674,0.6165677796262027,0.6713224821062249
100,3,0.0,cosine,100,10,euclidean,eom,True,107,0.1034,0.6121,0.7028,0.6143920595533499,0.4864555513162914,0.7150791446820327,0.6053089185172246,0.6647356021176913
100,3,0.0,cosine,100,20,euclidean,eom,True,109,0.1106,0.6119,0.6883,0.6501240694789082,0.48569248378481494,0.6748125520688698,0.6035430351108643,0.662468310773889
100,3,0.0,cosine,150,5,euclidean,eom,True,83,0.1204,0.6663,0.7308,0.698759305210918,0.6932468523464326,0.7928353235212441,0.728280493692865,0.745797314366081
100,3,0.0,cosine,150,10,euclidean,eom,True,84,0.1171,0.6369,0.7311,0.6823821339950372,0.581075925219382,0.7936684254373785,0.6857088282172659,0.7380252797162079
100,3,0.0,cosine,150,20,euclidean,eom,True,84,0.1225,0.6512,0.7267,0.7091811414392059,0.6356352537199542,0.7814495973340739,0.708755330831078,0.7453153693866399
100,3,0.0,cosine,200,5,euclidean,eom,True,73,0.1232,0.6753,0.7343,0.7126550868486352,0.7275848912628767,0.8025548458761453,0.7475982746625524,0.7576049663623903
100,3,0.0,cosine,200,10,euclidean,eom,True,71,0.114,0.638,0.7497,0.6669975186104219,0.5852727966425029,0.8453207442377119,0.6991970198302123,0.7561591314240669
100,3,0.0,cosine,200,20,euclidean,eom,True,39,-0.016,0.4846,0.8054,0.021836228287841195,0.0,1.0,0.34061207609594707,0.5109181141439206
100,5,0.0,cosine,10,5,euclidean,eom,True,567,0.1097,0.7101,0.5151,0.6456575682382133,0.8603586417397937,0.19383504582060546,0.5666170852662041,0.4197463070294094
100,5,0.0,cosine,10,10,euclidean,eom,True,449,0.129,0.6766,0.5499,0.741439205955335,0.7325448302174741,0.2904748680921968,0.5881529680883353,0.5159570370237658
100,5,0.0,cosine,10,20,euclidean,eom,True,300,0.1149,0.6263,0.5978,0.6714640198511166,0.5406333460511253,0.4234934740349903,0.545196946645744,0.5474787469430534
100,5,0.0,cosine,20,5,euclidean,eom,True,339,0.1179,0.6481,0.5756,0.6863523573200992,0.6238077069820679,0.3618439322410442,0.5573346655144038,0.5240981447805717
100,5,0.0,cosine,20,10,euclidean,eom,True,289,0.1291,0.6256,0.5998,0.7419354838709676,0.5379626096909578,0.42904748680921967,0.5696485267903818,0.5854914853400937
100,5,0.0,cosine,20,20,euclidean,eom,True,267,0.1179,0.6004,0.6239,0.6863523573200992,0.44181610072491434,0.49597334073868377,0.5413805995945657,0.5911628490293915
100,5,0.0,cosine,30,5,euclidean,eom,True,244,0.1304,0.6201,0.621,0.7483870967741935,0.5169782525753528,0.48792002221605113,0.5844284571885324,0.6181535594951223
100,5,0.0,cosine,30,10,euclidean,eom,True,233,0.1341,0.6189,0.626,0.7667493796526054,0.5123998473864937,0.5018050541516246,0.5936514270635745,0.6342772169021149
100,5,0.0,cosine,30,20,euclidean,eom,True,216,0.1142,0.5921,0.6485,0.6679900744416873,0.41014879816863775,0.564287697861705,0.5474755234906766,0.6161388861516961
100,5,0.0,cosine,50,5,euclidean,eom,True,179,0.1261,0.6106,0.6512,0.727047146401985,0.4807325448302176,0.5717856151069147,0.5931884354463725,0.6494163807544499
100,5,0.0,cosine,50,10,euclidean,eom,True,162,0.1296,0.6111,0.6692,0.7444168734491314,0.4826402136589087,0.6217717300749792,0.6162762723943398,0.6830943017620553
100,5,0.0,cosine,50,20,euclidean,eom,True,162,0.1155,0.5938,0.6747,0.6744416873449132,0.41663487218618844,0.6370452652041099,0.5760406082450705,0.6557434762745116
100,5,0.0,cosine,75,5,euclidean,eom,True,133,0.1327,0.6038,0.6805,0.7598014888337469,0.4547882487600153,0.6531519022493751,0.6225805466143791,0.706476695541561
100,5,0.0,cosine,75,10,euclidean,eom,True,131,0.1418,0.6076,0.6837,0.8049627791563275,0.46928653185806957,0.6620383226881421,0.6454292112341797,0.7335005509222348
100,5,0.0,cosine,75,20,euclidean,eom,True,132,0.1246,0.5826,0.6871,0.7196029776674938,0.3739030904235025,0.6714801444043322,0.5883287374984428,0.695541561035913
100,5,0.0,cosine,100,5,euclidean,eom,True,107,0.1365,0.629,0.6936,0.7786600496277916,0.5509347577260587,0.6895306859205776,0.673041831091476,0.7340953677741846
100,5,0.0,cosine,100,10,euclidean,eom,True,109,0.1484,0.6413,0.6878,0.8377171215880893,0.5978634109118656,0.6734240488753124,0.703001527125089,0.7555705852317008
100,5,0.0,cosine,100,20,euclidean,eom,True,112,0.1235,0.6179,0.6948,0.7141439205955334,0.5085845097291111,0.6928630935851152,0.6385305079699198,0.7035035070903244
100,5,0.0,cosine,150,5,euclidean,eom,True,80,0.157,0.6625,0.7225,0.8803970223325062,0.6787485692483783,0.7697861705081923,0.7763105873630257,0.8250915964203492
100,5,0.0,cosine,150,10,euclidean,eom,True,79,0.1566,0.6823,0.7176,0.878411910669975,0.7542922548645555,0.7561788392113302,0.7962943349152868,0.8172953749406526
100,5,0.0,cosine,150,20,euclidean,eom,True,77,0.1188,0.6506,0.7187,0.690818858560794,0.6333460511255244,0.7592335462371563,0.6944661519744916,0.7250262023989751
100,5,0.0,cosine,200,5,euclidean,eom,True,64,0.1288,0.6656,0.7234,0.7404466501240694,0.6905761159862647,0.7722854762565955,0.7344360807889765,0.7563660631903324
100,5,0.0,cosine,200,10,euclidean,eom,True,70,0.1436,0.6814,0.7264,0.8138957816377171,0.750858450972911,0.7806164954179396,0.7817902426761894,0.7972561385278284
100,5,0.0,cosine,200,20,euclidean,eom,True,67,0.1608,0.6687,0.7191,0.8992555831265509,0.7024036627241509,0.7603443487920021,0.7873345315475678,0.8297999659592765
100,10,0.0,cosine,10,5,euclidean,eom,True,605,0.1389,0.7154,0.5132,0.7905707196029776,0.8805799313239222,0.1885587336850875,0.6199031282039958,0.48956472664403256
100,10,0.0,cosine,10,10,euclidean,eom,True,438,0.1362,0.676,0.5611,0.7771712158808932,0.7302556276230447,0.3215773396278813,0.6096680610439398,0.5493742777543873
100,10,0.0,cosine,10,20,euclidean,eom,True,291,0.1452,0.6447,0.5922,0.8218362282878411,0.610835558946967,0.4079422382671479,0.613538008500652,0.6148892332774945
100,10,0.0,cosine,20,5,euclidean,eom,True,327,0.1357,0.6394,0.5813,0.7746898263027294,0.5906142693628385,0.377672868647598,0.5809923214377221,0.5761813474751637
100,10,0.0,cosine,20,10,euclidean,eom,True,293,0.1479,0.6321,0.6017,0.8352357320099255,0.562762304463945,0.43432379894473766,0.6107739451395361,0.6347797654773316
100,10,0.0,cosine,20,20,euclidean,eom,True,250,0.1462,0.608,0.6193,0.8267990074441687,0.47081266692102247,0.48319911135795607,0.5936035952410491,0.6549990594010624
100,10,0.0,cosine,30,5,euclidean,eom,True,260,0.1477,0.6392,0.6036,0.83424317617866,0.589851201831362,0.4396001110802556,0.6212314963634259,0.6369216436294578
100,10,0.0,cosine,30,10,euclidean,eom,True,230,0.1477,0.6135,0.629,0.83424317617866,0.4917970240366274,0.5101360733129686,0.612058757842752,0.6721896247458143
100,10,0.0,cosine,30,20,euclidean,eom,True,215,0.1578,0.6121,0.6367,0.8843672456575682,0.4864555513162914,0.5315190224937519,0.6341139398225372,0.7079431340756601
100,10,0.0,cosine,50,5,euclidean,eom,True,175,0.1404,0.6137,0.6489,0.7980148883374689,0.4925600915681039,0.565398500416551,0.6186578267740414,0.68170669437701
100,10,0.0,cosine,50,10,euclidean,eom,True,171,0.1527,0.6082,0.6611,0.8590570719602977,0.4715757344524989,0.5992779783393503,0.6433035949173823,0.729167525149824
100,10,0.0,cosine,50,20,euclidean,eom,True,159,0.1565,0.6057,0.6708,0.8779156327543424,0.4620373903090424,0.6262149402943625,0.6553893211192491,0.7520652865243524
100,10,0.0,cosine,75,5,euclidean,eom,True,141,0.162,0.6248,0.6604,0.9052109181141439,0.5349103395650515,0.5973340738683699,0.6791517771825216,0.7512724959912569
100,10,0.0,cosine,75,10,euclidean,eom,True,138,0.1756,0.6101,0.6759,0.9727047146401985,0.478824876001526,0.6403776728686474,0.6973024211701239,0.8065411937544229
100,10,0.0,cosine,75,20,euclidean,eom,True,120,0.1774,0.6283,0.6785,0.9816377171215881,0.5482640213658907,0.6475978894751457,0.7258332093208749,0.8146178032983669
100,10,0.0,cosine,100,5,euclidean,eom,True,108,0.164,0.6565,0.6795,0.915136476426799,0.6558565433040823,0.6503748958622605,0.7404559718643805,0.7827556861445297
100,10,0.0,cosine,100,10,euclidean,eom,True,106,0.1621,0.6481,0.6952,0.9057071960297766,0.6238077069820679,0.6939738961399613,0.7411629330506019,0.799840546084869
100,10,0.0,cosine,100,20,euclidean,eom,True,103,0.1811,0.6592,0.6885,1.0,0.6661579549790156,0.6753679533462927,0.780508636108436,0.8376839766731463
100,10,0.0,cosine,150,5,euclidean,eom,True,79,0.1781,0.6684,0.7072,0.9851116625310173,0.7012590614269362,0.7272979727853376,0.8045562322477636,0.8562048176581775
100,10,0.0,cosine,150,10,euclidean,eom,True,70,0.1467,0.6629,0.6993,0.8292803970223325,0.6802747043113316,0.7053596223271315,0.7383049078869318,0.7673200096747319
100,10,0.0,cosine,150,20,euclidean,eom,True,78,0.1746,0.6897,0.7001,0.967741935483871,0.7825257535291872,0.707581227436823,0.8192829721499604,0.837661581460347
100,10,0.0,cosine,200,5,euclidean,eom,True,63,0.1785,0.6683,0.706,0.9870967741935482,0.7008775276611979,0.7239655651207997,0.8039799556585153,0.8555311696571739
100,10,0.0,cosine,200,10,euclidean,eom,True,59,0.162,0.6678,0.7246,0.9052109181141439,0.6989698588325064,0.7756178839211331,0.7932662202892611,0.8404144010176384
100,10,0.0,cosine,200,20,euclidean,eom,True,60,0.1657,0.6683,0.7206,0.9235732009925557,0.7008775276611979,0.7645098583726743,0.796320195675476,0.8440415296826149
