n_neighbors,n_components,min_dist,metric,min_cluster_size,min_samples,hdbscan_metric,cluster_selection_method,prediction_data,n_topics,silhouette,diversity,coherence_cv,silhouette_norm,diversity_norm,coherence_cv_norm,score_sdc,score_sc
50,3,0.0,cosine,75,5,euclidean,eom,True,72,-0.0401,0.4069,0.768,0.13638325420802763,0.1616633858267716,0.8949427214305673,0.3976631204884555,0.5156629878192974
50,3,0.0,cosine,75,10,euclidean,eom,True,69,-0.0398,0.4101,0.7715,0.13767803193785064,0.16953740157480318,0.904721989382509,0.4039791409650542,0.5212000106601798
50,3,0.0,cosine,75,20,euclidean,eom,True,126,0.115,0.6286,0.67,0.8057833405265429,0.7071850393700788,0.6211232187761946,0.711363866224272,0.7134532796513687
50,3,0.0,cosine,100,5,euclidean,eom,True,61,-0.0351,0.4361,0.7622,0.15796288303841172,0.233513779527559,0.8787370773959207,0.42340457998729714,0.5183499802171662
50,3,0.0,cosine,100,10,euclidean,eom,True,63,-0.0392,0.4238,0.7647,0.14026758739749676,0.203248031496063,0.885722268790165,0.4097459625612416,0.5129949280938308
50,3,0.0,cosine,100,20,euclidean,eom,True,106,0.0996,0.6283,0.68,0.7393180837289598,0.7064468503937006,0.6490639843531715,0.6982763061586107,0.6941910340410656
50,3,0.0,cosine,150,5,euclidean,eom,True,49,-0.0286,0.4388,0.7591,0.18601640051791107,0.24015748031496065,0.8700754400670578,0.43208310696664315,0.5280459202924844
50,3,0.0,cosine,150,10,euclidean,eom,True,49,-0.0271,0.4408,0.7559,0.19249028916702632,0.24507874015748035,0.8611343950824254,0.43290114146897735,0.5268123421247258
50,3,0.0,cosine,150,20,euclidean,eom,True,82,0.1003,0.6317,0.7033,0.7423392317652135,0.7148129921259843,0.7141659681475274,0.723772730679575,0.7282525999563705
50,3,0.0,cosine,200,5,euclidean,eom,True,43,-0.027,0.493,0.7447,0.192921881743634,0.37352362204724404,0.8298407376362114,0.4654287471423631,0.5113813096899227
50,3,0.0,cosine,200,10,euclidean,eom,True,42,-0.0267,0.4976,0.7503,0.19421665947345704,0.3848425196850393,0.8454875663593182,0.4748489151726048,0.5198521129163877
50,3,0.0,cosine,200,20,euclidean,eom,True,42,-0.0254,0.4952,0.7569,0.1998273629693569,0.37893700787401563,0.863928471640123,0.48089761416116517,0.53187791730474
50,5,0.0,cosine,10,5,euclidean,eom,True,699,0.0835,0.7107,0.493,0.669831678895123,0.9092027559055117,0.12657166806370496,0.5685353676214465,0.39820167347941393
50,5,0.0,cosine,10,10,euclidean,eom,True,540,0.1051,0.6798,0.5383,0.7630556754423824,0.8331692913385825,0.2531433361274099,0.6164561009694584,0.5080995057848962
50,5,0.0,cosine,10,20,euclidean,eom,True,360,0.131,0.6389,0.585,0.874838152783772,0.7325295275590551,0.3836267113718915,0.6636647972382396,0.6292324320778317
50,5,0.0,cosine,20,5,euclidean,eom,True,401,0.102,0.6404,0.5612,0.7496763055675442,0.7362204724409447,0.3171276892986869,0.6010081557690586,0.5334019974331156
50,5,0.0,cosine,20,10,euclidean,eom,True,363,0.1089,0.6207,0.5917,0.7794561933534742,0.6877460629921259,0.4023470243084661,0.6231830935513555,0.5909016088309701
50,5,0.0,cosine,20,20,euclidean,eom,True,316,0.1291,0.6063,0.6138,0.866637893828226,0.652312992125984,0.4640961162335849,0.6610156673959316,0.6653670050309054
50,5,0.0,cosine,30,5,euclidean,eom,True,291,0.1161,0.6158,0.6023,0.8105308588692274,0.6756889763779527,0.4319642358200614,0.6393946903557471,0.6212475473446444
50,5,0.0,cosine,30,10,euclidean,eom,True,272,0.1171,0.6059,0.6151,0.8148467846353042,0.6513287401574802,0.46772841575859175,0.6446346468504588,0.641287600196948
50,5,0.0,cosine,30,20,euclidean,eom,True,251,0.1358,0.6016,0.6434,0.8955545964609409,0.640748031496063,0.5468007823414361,0.6943678034328133,0.7211776894011885
50,5,0.0,cosine,50,5,euclidean,eom,True,193,0.1164,0.6104,0.6491,0.8118256365990504,0.6624015748031497,0.562727018720313,0.678984743374171,0.6872763276596817
50,5,0.0,cosine,50,10,euclidean,eom,True,184,0.1122,0.6103,0.6576,0.7936987483815278,0.6621555118110234,0.5864766694607432,0.680776976551098,0.6900877089211355
50,5,0.0,cosine,50,20,euclidean,eom,True,178,0.1373,0.6084,0.6685,0.9020284851100562,0.65748031496063,0.6169321039396479,0.725480301336778,0.759480294524852
50,5,0.0,cosine,75,5,euclidean,eom,True,141,0.1207,0.6206,0.6755,0.8303841173931809,0.6875,0.6364906398435317,0.7181249190789042,0.7334373786183563
50,5,0.0,cosine,75,10,euclidean,eom,True,139,0.1143,0.6058,0.6784,0.8027621924902891,0.6510826771653543,0.6445934618608551,0.6994794438388329,0.7236778271755722
50,5,0.0,cosine,75,20,euclidean,eom,True,126,0.1112,0.6056,0.6963,0.789382822615451,0.6505905511811023,0.6946074322436436,0.7115269353467323,0.7419951274295473
50,5,0.0,cosine,100,5,euclidean,eom,True,107,0.1047,0.6336,0.6836,0.7613293051359517,0.719488188976378,0.6591226599608829,0.7133133846910709,0.7102259825484173
50,5,0.0,cosine,100,10,euclidean,eom,True,112,0.1061,0.6259,0.6903,0.7673716012084593,0.7005413385826771,0.6778429728974575,0.715251970896198,0.7226072870529584
50,5,0.0,cosine,100,20,euclidean,eom,True,60,-0.0345,0.4083,0.7885,0.1605524384980578,0.1651082677165354,0.9522212908633696,0.42596066569265423,0.5563868646807137
50,5,0.0,cosine,150,5,euclidean,eom,True,50,-0.0295,0.44,0.7861,0.18213206732844195,0.24311023622047243,0.9455155071248953,0.4569192702246032,0.5638237872266686
50,5,0.0,cosine,150,10,euclidean,eom,True,48,-0.0256,0.4458,0.7887,0.19896417781614156,0.2573818897637794,0.9527801061749092,0.4697087245849434,0.5758721419955254
50,5,0.0,cosine,150,20,euclidean,eom,True,50,-0.0309,0.434,0.7908,0.1760897712559344,0.22834645669291334,0.9586476669460742,0.45436129829830724,0.5673687191010043
50,5,0.0,cosine,200,5,euclidean,eom,True,43,-0.0271,0.4837,0.772,0.19249028916702632,0.35063976377952755,0.906119027661358,0.483083026869304,0.5493046584141922
50,5,0.0,cosine,200,10,euclidean,eom,True,41,-0.0245,0.4927,0.7693,0.20371169615882606,0.37278543307086615,0.8985750209555742,0.49169071672842213,0.5511433585572001
50,5,0.0,cosine,200,20,euclidean,eom,True,40,-0.0243,0.505,0.7651,0.2045748813120414,0.40305118110236215,0.8868398994132439,0.4981553206092158,0.5457073903626427
50,10,0.0,cosine,10,5,euclidean,eom,True,713,0.1233,0.7165,0.497,0.8416055243849806,0.9234744094488189,0.1377479742944957,0.6342759693760983,0.48967674933973815
50,10,0.0,cosine,10,10,euclidean,eom,True,551,0.1235,0.684,0.5441,0.8424687095381959,0.8435039370078741,0.26934898016205655,0.6517738755693755,0.5559088448501261
50,10,0.0,cosine,10,20,euclidean,eom,True,365,0.1364,0.6482,0.5775,0.8981441519205869,0.7554133858267715,0.36267113718915905,0.6720762249788391,0.630407644554873
50,10,0.0,cosine,20,5,euclidean,eom,True,409,0.1322,0.6474,0.5633,0.8800172637030643,0.7534448818897637,0.322995250069852,0.6521524652208933,0.6015062568864582
50,10,0.0,cosine,20,10,euclidean,eom,True,365,0.1343,0.6321,0.5874,0.8890807078118257,0.7157972440944881,0.39033249511036616,0.66507014900556,0.6397066014610959
50,10,0.0,cosine,20,20,euclidean,eom,True,317,0.1404,0.6249,0.6052,0.9154078549848942,0.6980807086614172,0.4400670578373847,0.6845185404945654,0.6777374564111395
50,10,0.0,cosine,30,5,euclidean,eom,True,295,0.134,0.6261,0.6059,0.8877859300820025,0.701033464566929,0.44202291142777317,0.6769474353589016,0.6649044207548878
50,10,0.0,cosine,30,10,euclidean,eom,True,267,0.1371,0.6004,0.6344,0.9011652999568406,0.6377952755905513,0.521654093322157,0.6868715562898496,0.7114096966394987
50,10,0.0,cosine,30,20,euclidean,eom,True,248,0.1372,0.6222,0.6317,0.9015968925334482,0.6914370078740156,0.5141100866163735,0.7023813290079458,0.7078534895749109
50,10,0.0,cosine,50,5,euclidean,eom,True,196,0.1383,0.6184,0.6522,0.9063444108761329,0.6820866141732281,0.5713886560491758,0.7199398936995123,0.7388665334626543
50,10,0.0,cosine,50,10,euclidean,eom,True,185,0.1315,0.6114,0.6611,0.8769961156668105,0.6648622047244095,0.5962559374126852,0.7127047526013017,0.7366260265397478
50,10,0.0,cosine,50,20,euclidean,eom,True,164,0.1208,0.6195,0.6589,0.8308157099697885,0.6847933070866142,0.5901089689857504,0.7019059953473844,0.7104623394777694
50,10,0.0,cosine,75,5,euclidean,eom,True,70,-0.043,0.3829,0.794,0.12386706948640484,0.10260826771653546,0.9675887119307071,0.3980213497112158,0.545727890708556
50,10,0.0,cosine,75,10,euclidean,eom,True,128,0.1302,0.618,0.6888,0.8713854121709107,0.6811023622047243,0.6736518580609108,0.7420465441455152,0.7725186351159108
50,10,0.0,cosine,75,20,euclidean,eom,True,124,0.1302,0.6161,0.6887,0.8713854121709107,0.6764271653543306,0.673372450405141,0.7403950093101276,0.7723789312880258
50,10,0.0,cosine,100,5,euclidean,eom,True,58,-0.0373,0.3983,0.8029,0.14846784635304272,0.14050196850393695,0.9924559932942162,0.4271419360503986,0.5704619198236295
50,10,0.0,cosine,100,10,euclidean,eom,True,111,0.1149,0.6288,0.694,0.8053517479499351,0.7076771653543307,0.6881810561609387,0.7337366564884015,0.746766402055437
50,10,0.0,cosine,100,20,euclidean,eom,True,58,-0.0293,0.419,0.7901,0.1829952524816573,0.19143700787401569,0.9566918133556861,0.44370802457045305,0.5698435329186717
50,10,0.0,cosine,150,5,euclidean,eom,True,48,-0.0286,0.4271,0.8016,0.18601640051791107,0.2113681102362204,0.9888236937692093,0.46206940150778025,0.5874200471435602
50,10,0.0,cosine,150,10,euclidean,eom,True,47,-0.0257,0.4383,0.7908,0.19853258523953385,0.23892716535433073,0.9586476669460742,0.46536913917997963,0.578590126092804
50,10,0.0,cosine,150,20,euclidean,eom,True,48,-0.0256,0.4292,0.7875,0.19896417781614156,0.21653543307086617,0.949427214305672,0.45497560839755985,0.5741956960609068
50,10,0.0,cosine,200,5,euclidean,eom,True,41,-0.0189,0.4927,0.781,0.22788088044885627,0.37278543307086615,0.9312657166806372,0.5106440100667865,0.5795732985647467
50,10,0.0,cosine,200,10,euclidean,eom,True,39,-0.009,0.5231,0.7618,0.27060854553301683,0.44758858267716534,0.8776194467728418,0.5319388583276746,0.5741139961529294
50,10,0.0,cosine,200,20,euclidean,eom,True,41,-0.0238,0.4976,0.7712,0.2067328441950798,0.3848425196850393,0.9038837664151999,0.49848637676510626,0.5553083053051399
100,3,0.0,cosine,10,5,euclidean,eom,True,804,0.0529,0.7476,0.4477,0.5377643504531722,1.0,0.0,0.5125881168177241,0.2688821752265861
100,3,0.0,cosine,10,10,euclidean,eom,True,517,0.0803,0.6998,0.5053,0.6560207164436771,0.8823818897637794,0.16093880972338637,0.5664471386436143,0.40847976308353173
100,3,0.0,cosine,10,20,euclidean,eom,True,326,0.1088,0.6574,0.5659,0.7790246007768665,0.778051181102362,0.33025984911986583,0.6291118769996982,0.5546422249483662
100,3,0.0,cosine,20,5,euclidean,eom,True,419,0.1016,0.6706,0.5251,0.7479499352611135,0.810531496062992,0.21626152556580058,0.5915809856299687,0.48210573041345706
100,3,0.0,cosine,20,10,euclidean,eom,True,321,0.1094,0.6424,0.5784,0.7816141562365126,0.7411417322834645,0.36518580609108703,0.6293138982036881,0.5733999811637999
100,3,0.0,cosine,20,20,euclidean,eom,True,267,0.1134,0.6116,0.6131,0.7988778593008199,0.6653543307086615,0.4621402626431964,0.6421241508842259,0.6305090609720081
100,3,0.0,cosine,30,5,euclidean,eom,True,297,0.1037,0.634,0.572,0.7570133793698748,0.7204724409448818,0.34730371612182165,0.6082631788121927,0.5521585477458482
100,3,0.0,cosine,30,10,euclidean,eom,True,230,0.0989,0.6152,0.6115,0.736296935692706,0.6742125984251967,0.4576697401508803,0.6227264247562609,0.5969833379217931
100,3,0.0,cosine,30,20,euclidean,eom,True,202,0.1164,0.6,0.6305,0.8118256365990504,0.6368110236220471,0.510757194747136,0.6531312849894112,0.6612914156730931
100,3,0.0,cosine,50,5,euclidean,eom,True,83,-0.0453,0.3627,0.7698,0.11394044022442813,0.05290354330708666,0.8999720592344231,0.355605347588646,0.5069562497294257
100,3,0.0,cosine,50,10,euclidean,eom,True,82,-0.0431,0.3659,0.7766,0.12343547690979714,0.060777559055118106,0.9189717798267671,0.3677282719305608,0.5212036283682822
100,3,0.0,cosine,50,20,euclidean,eom,True,148,0.1172,0.6014,0.6595,0.815278377211912,0.6402559055118111,0.5917854149203688,0.6824398992146974,0.7035318960661404
100,3,0.0,cosine,75,5,euclidean,eom,True,64,-0.0303,0.3937,0.7769,0.17867932671558048,0.1291830708661417,0.9198100027940767,0.4092241334585996,0.5492446647548286
100,3,0.0,cosine,75,10,euclidean,eom,True,67,-0.03,0.3806,0.7766,0.17997410444540354,0.09694881889763776,0.9189717798267671,0.39863156772326946,0.5494729421360853
100,3,0.0,cosine,75,20,euclidean,eom,True,66,-0.0313,0.3894,0.7772,0.17436340094950364,0.11860236220472445,0.9206482257613859,0.40453799630520465,0.5475058133554448
100,3,0.0,cosine,100,5,euclidean,eom,True,55,-0.0282,0.42,0.7943,0.1877427708243418,0.19389763779527552,0.9684269348980162,0.4500224478392112,0.578084852861179
100,3,0.0,cosine,100,10,euclidean,eom,True,56,-0.0284,0.4196,0.7823,0.18687958567112645,0.19291338582677156,0.9348980162056441,0.43823032923451405,0.5608888009383852
100,3,0.0,cosine,100,20,euclidean,eom,True,55,-0.0306,0.4236,0.7873,0.17738454898575742,0.20275590551181094,0.9488683989941324,0.44300295116390026,0.563126473989945
100,3,0.0,cosine,150,5,euclidean,eom,True,47,-0.0251,0.4383,0.7824,0.20112214069917997,0.23892716535433073,0.9351774238614138,0.4584089099716415,0.5681497822802969
100,3,0.0,cosine,150,10,euclidean,eom,True,47,-0.026,0.4404,0.7734,0.19723780750971084,0.2440944881889764,0.9100307348421347,0.4504543435136073,0.5536342711759228
100,3,0.0,cosine,150,20,euclidean,eom,True,45,-0.0252,0.4444,0.7873,0.20069054812257228,0.25393700787401574,0.9488683989941324,0.4678319849969068,0.5747794735583523
100,3,0.0,cosine,200,5,euclidean,eom,True,40,-0.0243,0.495,0.7752,0.2045748813120414,0.3784448818897637,0.9150600726459905,0.4993599452825985,0.559817476979016
100,3,0.0,cosine,200,10,euclidean,eom,True,40,-0.0244,0.495,0.7741,0.20414328873543372,0.3784448818897637,0.9119865884325231,0.4981915863525735,0.5580649385839784
100,3,0.0,cosine,200,20,euclidean,eom,True,41,-0.0252,0.4829,0.7743,0.20069054812257228,0.3486712598425196,0.9125454037440626,0.4873024039030515,0.5566179759333174
100,5,0.0,cosine,10,5,euclidean,eom,True,618,0.1196,0.7099,0.5037,0.8256365990504962,0.9072342519685038,0.15646828723107029,0.6297797127500234,0.4910524431407833
100,5,0.0,cosine,10,10,euclidean,eom,True,454,0.1203,0.6753,0.5525,0.8286577470867501,0.8220964566929133,0.292819223246717,0.6478578090087935,0.5607384851667335
100,5,0.0,cosine,10,20,euclidean,eom,True,301,0.1372,0.6379,0.5973,0.9015968925334482,0.7300688976377953,0.41799385303157327,0.6832198810676057,0.6597953727825108
100,5,0.0,cosine,20,5,euclidean,eom,True,352,0.1064,0.6452,0.5752,0.7686663789382822,0.748031496062992,0.3562447611064545,0.6243142120359096,0.5624555700223683
100,5,0.0,cosine,20,10,euclidean,eom,True,305,0.1308,0.6361,0.6032,0.8739749676305567,0.7256397637795274,0.4344789047219893,0.6780312120440245,0.654226936176273
100,5,0.0,cosine,20,20,euclidean,eom,True,264,0.1383,0.6125,0.6269,0.9063444108761329,0.6675688976377954,0.5006985191394245,0.691537275884451,0.7035214650077788
100,5,0.0,cosine,30,5,euclidean,eom,True,254,0.1441,0.626,0.6229,0.9313767803193784,0.7007874015748031,0.4895222129086338,0.7072287982676051,0.7104494966140061
100,5,0.0,cosine,30,10,euclidean,eom,True,230,0.1411,0.6178,0.6327,0.9184290030211479,0.6806102362204725,0.5169041631740712,0.7053144674718972,0.7176665830976096
100,5,0.0,cosine,30,20,euclidean,eom,True,218,0.1455,0.6064,0.642,0.937419076391886,0.6525590551181103,0.5428890751606595,0.7109557355568853,0.7401540757762728
100,5,0.0,cosine,50,5,euclidean,eom,True,176,0.1294,0.6301,0.6543,0.8679326715580491,0.7108759842519684,0.5772562168203409,0.7186882908767861,0.7225944441891949
100,5,0.0,cosine,50,10,euclidean,eom,True,165,0.1347,0.6327,0.6562,0.8908070781182562,0.7172736220472441,0.5825649622799666,0.7302152208151557,0.7366860201991114
100,5,0.0,cosine,50,20,euclidean,eom,True,159,0.1372,0.6277,0.6586,0.9015968925334482,0.7049704724409449,0.5892707460184409,0.7319460369976113,0.7454338192759445
100,5,0.0,cosine,75,5,euclidean,eom,True,132,0.1313,0.6356,0.6808,0.8761329305135952,0.7244094488188977,0.6512992455993294,0.7506138749772742,0.7637160880564623
100,5,0.0,cosine,75,10,euclidean,eom,True,125,0.1384,0.628,0.6798,0.9067760034527406,0.7057086614173228,0.6485051690416317,0.7536632779705649,0.7776405862471861
100,5,0.0,cosine,75,20,euclidean,eom,True,64,-0.0302,0.4062,0.7784,0.17911091929218814,0.15994094488188976,0.9240011176306231,0.421017660601567,0.5515560184614057
100,5,0.0,cosine,100,5,euclidean,eom,True,107,0.1182,0.629,0.6863,0.8195943029779887,0.7081692913385826,0.6666666666666667,0.7314767536610794,0.7431304848223277
100,5,0.0,cosine,100,10,euclidean,eom,True,101,0.1223,0.6287,0.6881,0.8372895986189037,0.7074311023622047,0.6716960044705227,0.738805568483877,0.7544928015447132
100,5,0.0,cosine,100,20,euclidean,eom,True,56,-0.0281,0.4304,0.7744,0.18817436340094948,0.21948818897637792,0.9128248113998323,0.44016245459238657,0.5504995874003908
100,5,0.0,cosine,150,5,euclidean,eom,True,76,0.1057,0.6118,0.7117,0.7656452309020284,0.6658464566929133,0.7376362112321878,0.7230426329423766,0.7516407210671081
100,5,0.0,cosine,150,10,euclidean,eom,True,72,0.1042,0.6014,0.7291,0.7591713422529132,0.6402559055118111,0.7862531433361274,0.7285601303669506,0.7727122427945203
100,5,0.0,cosine,150,20,euclidean,eom,True,49,-0.0244,0.4388,0.7768,0.20414328873543372,0.24015748031496065,0.9195305951383069,0.45461045472956707,0.5618369419368703
100,5,0.0,cosine,200,5,euclidean,eom,True,66,0.1044,0.6348,0.7033,0.7600345274061285,0.7224409448818898,0.7141659681475274,0.7322138134785153,0.737100247776828
100,5,0.0,cosine,200,10,euclidean,eom,True,63,0.1072,0.6413,0.7287,0.7721191195511437,0.7384350393700786,0.7851355127130484,0.7652298905447569,0.778627316132096
100,5,0.0,cosine,200,20,euclidean,eom,True,44,-0.0235,0.4818,0.7656,0.20802762192490287,0.34596456692913385,0.8882369376920927,0.4807430421820431,0.5481322798084978
100,10,0.0,cosine,10,5,euclidean,eom,True,605,0.134,0.701,0.5126,0.8877859300820025,0.8853346456692911,0.1813355685945794,0.6514853814486243,0.5345607493382909
100,10,0.0,cosine,10,10,euclidean,eom,True,477,0.1434,0.6805,0.5441,0.9283556322831247,0.8348917322834645,0.26934898016205655,0.6775321149095485,0.5988523062225906
100,10,0.0,cosine,10,20,euclidean,eom,True,316,0.1422,0.6415,0.5959,0.9231765213638324,0.7389271653543306,0.41408214585079633,0.692061944189653,0.6686293336073144
100,10,0.0,cosine,20,5,euclidean,eom,True,358,0.1402,0.6427,0.5748,0.9145446698316787,0.7418799212598426,0.35512713048337524,0.6705172405249655,0.634835900157527
100,10,0.0,cosine,20,10,euclidean,eom,True,318,0.1439,0.627,0.6036,0.9305135951661632,0.703248031496063,0.4355965353450686,0.6897860540024316,0.6830550652556159
100,10,0.0,cosine,20,20,euclidean,eom,True,274,0.1521,0.6172,0.6266,0.965904186447993,0.6791338582677164,0.4998602961721153,0.7149661136292749,0.7328822413100542
100,10,0.0,cosine,30,5,euclidean,eom,True,264,0.1461,0.6133,0.6208,0.940008631851532,0.669537401574803,0.48365465213746867,0.6977335618546011,0.7118316419945003
100,10,0.0,cosine,30,10,euclidean,eom,True,232,0.1453,0.6043,0.6447,0.9365558912386708,0.6473917322834644,0.5504330818664434,0.7114602351295262,0.743494486552557
100,10,0.0,cosine,30,20,euclidean,eom,True,225,0.16,0.6031,0.6466,1.0,0.6444389763779527,0.5557418273260687,0.7333936012346739,0.7778709136630344
100,10,0.0,cosine,50,5,euclidean,eom,True,176,0.1433,0.633,0.6533,0.927924039706517,0.718011811023622,0.5744621402626432,0.7401326636642608,0.7511930899845801
100,10,0.0,cosine,50,10,euclidean,eom,True,161,0.1328,0.6255,0.6661,0.8826068191627104,0.699557086614173,0.6102263202011736,0.7307967419926857,0.746416569681942
100,10,0.0,cosine,50,20,euclidean,eom,True,153,0.1295,0.617,0.6738,0.8683642641346567,0.6786417322834645,0.6317407096954456,0.7262489020378556,0.7500524869150511
100,10,0.0,cosine,75,5,euclidean,eom,True,118,0.1073,0.6127,0.6846,0.7725507121277513,0.6680610236220472,0.6619167365185806,0.7008428240894596,0.7172337243231659
100,10,0.0,cosine,75,10,euclidean,eom,True,117,0.1257,0.612,0.703,0.851963746223565,0.6663385826771653,0.7133277451802179,0.743876691360316,0.7826457457018914
100,10,0.0,cosine,75,20,euclidean,eom,True,115,0.1178,0.6157,0.6955,0.817867932671558,0.6754429133858267,0.6923721709974854,0.7285610056849566,0.7551200518345217
100,10,0.0,cosine,100,5,euclidean,eom,True,54,-0.0258,0.4481,0.7786,0.19810099266292616,0.26304133858267714,0.9245599329421625,0.4619007547292553,0.5613304628025444
100,10,0.0,cosine,100,10,euclidean,eom,True,57,-0.0328,0.4298,0.7817,0.1678895123003884,0.21801181102362205,0.9332215702710254,0.4397076311983453,0.5505555412857068
100,10,0.0,cosine,100,20,euclidean,eom,True,58,-0.031,0.4224,0.7833,0.1756581786793267,0.1998031496062992,0.9376920927633418,0.43771780701632257,0.5566751357213342
100,10,0.0,cosine,150,5,euclidean,eom,True,48,-0.0246,0.4521,0.7764,0.20328010358221837,0.2728838582677165,0.9184129645152277,0.4648589754550542,0.560846534048723
100,10,0.0,cosine,150,10,euclidean,eom,True,48,-0.0269,0.4542,0.7843,0.19335347432024166,0.27805118110236215,0.9404861693210395,0.47063027491454773,0.5669198218206406
100,10,0.0,cosine,150,20,euclidean,eom,True,47,-0.0189,0.466,0.7751,0.22788088044885627,0.30708661417322836,0.9147806649902208,0.48324938653743515,0.5713307727195386
100,10,0.0,cosine,200,5,euclidean,eom,True,39,-0.0089,0.5282,0.7783,0.27104013810962446,0.4601377952755905,0.9237217099748534,0.5516332144533561,0.597380924042239
100,10,0.0,cosine,200,10,euclidean,eom,True,39,-0.0088,0.5308,0.7796,0.27147173068623215,0.4665354330708662,0.9273540094998602,0.5551203910856529,0.5994128700930462
100,10,0.0,cosine,200,20,euclidean,eom,True,41,-0.0166,0.5098,0.7863,0.23780750971083295,0.4148622047244095,0.9460743224364349,0.5329146789572258,0.5919409160736339
